 Time         	  Amplitude
  8.3699994E-02	   5.563900    
  8.3774999E-02	   5.563900    
  8.3849996E-02	   5.563900    
  8.3924994E-02	   5.563900    
  8.3999999E-02	   5.563900    
  8.4074996E-02	   6.647500    
  8.4149994E-02	   7.189200    
  8.4224999E-02	   7.731000    
  8.4299996E-02	   7.731000    
  8.4374994E-02	   8.814500    
  8.4449999E-02	   9.356300    
  8.4524997E-02	   10.98200    
  8.4599994E-02	   10.98200    
  8.4674999E-02	   10.44000    
  8.4749997E-02	   9.898000    
  8.4824994E-02	   9.898000    
  8.4899999E-02	   9.898000    
  8.4974997E-02	   9.898000    
  8.5049994E-02	   9.898000    
  8.5124999E-02	   10.44000    
  8.5199997E-02	   10.98200    
  8.5274994E-02	   10.98200    
  8.5349999E-02	   10.98200    
  8.5424997E-02	   10.44000    
  8.5499994E-02	   10.44000    
  8.5574999E-02	   10.44000    
  8.5649997E-02	   10.44000    
  8.5724995E-02	   10.44000    
  8.5799992E-02	   10.98200    
  8.5874997E-02	   10.98200    
  8.5949995E-02	   10.98200    
  8.6024992E-02	   10.98200    
  8.6099997E-02	   10.44000    
  8.6174995E-02	   10.44000    
  8.6249992E-02	   9.356300    
  8.6324997E-02	   9.356300    
  8.6399995E-02	   9.356300    
  8.6474992E-02	   9.898000    
  8.6549997E-02	   9.898000    
  8.6624995E-02	   9.356300    
  8.6699992E-02	   9.356300    
  8.6774997E-02	   9.356300    
  8.6849995E-02	   9.898000    
  8.6924993E-02	   9.898000    
  8.6999997E-02	   10.44000    
  8.7074995E-02	   10.44000    
  8.7149993E-02	   10.44000    
  8.7224998E-02	   10.44000    
  8.7299995E-02	   10.44000    
  8.7374993E-02	   10.98200    
  8.7449998E-02	   10.98200    
  8.7524995E-02	   10.98200    
  8.7599993E-02	   10.98200    
  8.7674998E-02	   9.898000    
  8.7749995E-02	   9.356300    
  8.7824993E-02	   8.814500    
  8.7899998E-02	   8.814500    
  8.7974995E-02	   8.814500    
  8.8049993E-02	   8.814500    
  8.8124998E-02	   8.814500    
  8.8199995E-02	   8.814500    
  8.8274993E-02	   9.356300    
  8.8349998E-02	   9.898000    
  8.8424996E-02	   10.44000    
  8.8499993E-02	   10.44000    
  8.8574998E-02	   10.98200    
  8.8649996E-02	   10.98200    
  8.8724993E-02	   10.98200    
  8.8799998E-02	   10.44000    
  8.8874996E-02	   9.898000    
  8.8949993E-02	   9.898000    
  8.9024998E-02	   10.44000    
  8.9099996E-02	   10.98200    
  8.9174993E-02	   10.98200    
  8.9249998E-02	   11.52300    
  8.9324996E-02	   11.52300    
  8.9399993E-02	   12.06500    
  8.9474998E-02	   12.60700    
  8.9549996E-02	   13.14900    
  8.9624994E-02	   13.69000    
  8.9699998E-02	   14.23200    
  8.9774996E-02	   14.77400    
  8.9849994E-02	   14.77400    
  8.9924999E-02	   14.77400    
  8.9999996E-02	   14.77400    
  9.0074994E-02	   14.77400    
  9.0149999E-02	   14.77400    
  9.0224996E-02	   14.77400    
  9.0299994E-02	   14.23200    
  9.0374999E-02	   14.77400    
  9.0449996E-02	   14.77400    
  9.0524994E-02	   14.77400    
  9.0599999E-02	   14.77400    
  9.0674996E-02	   14.77400    
  9.0749994E-02	   14.77400    
  9.0824999E-02	   14.77400    
  9.0899996E-02	   14.77400    
  9.0974994E-02	   13.69000    
  9.1049999E-02	   13.69000    
  9.1124997E-02	   13.69000    
  9.1199994E-02	   13.69000    
  9.1274999E-02	   13.69000    
  9.1349997E-02	   13.14900    
  9.1424994E-02	   13.14900    
  9.1499999E-02	   13.14900    
  9.1574997E-02	   12.60700    
  9.1649994E-02	   12.60700    
  9.1724992E-02	   12.60700    
  9.1799997E-02	   11.52300    
  9.1874994E-02	   12.06500    
  9.1949992E-02	   12.06500    
  9.2024997E-02	   12.06500    
  9.2099994E-02	   12.60700    
  9.2174992E-02	   12.60700    
  9.2249997E-02	   12.60700    
  9.2324995E-02	   12.60700    
  9.2399992E-02	   13.14900    
  9.2474997E-02	   13.14900    
  9.2549995E-02	   12.60700    
  9.2624992E-02	   12.60700    
  9.2699997E-02	   13.14900    
  9.2774995E-02	   13.69000    
  9.2849992E-02	   14.23200    
  9.2924997E-02	   13.69000    
  9.2999995E-02	   12.60700    
  9.3074992E-02	   11.52300    
  9.3149997E-02	   10.98200    
  9.3224995E-02	   10.98200    
  9.3299992E-02	   10.98200    
  9.3374997E-02	   10.44000    
  9.3449995E-02	   9.356300    
  9.3524992E-02	   8.814500    
  9.3599997E-02	   8.272800    
  9.3674995E-02	   8.272800    
  9.3749993E-02	   8.814500    
  9.3824998E-02	   8.814500    
  9.3899995E-02	   8.814500    
  9.3974993E-02	   8.272800    
  9.4049998E-02	   7.731000    
  9.4124995E-02	   7.731000    
  9.4199993E-02	   7.731000    
  9.4274998E-02	   7.731000    
  9.4349995E-02	   7.189200    
  9.4424993E-02	   7.189200    
  9.4499998E-02	   7.189200    
  9.4574995E-02	   7.189200    
  9.4649993E-02	   7.189200    
  9.4724998E-02	   7.189200    
  9.4799995E-02	   7.189200    
  9.4874993E-02	   7.189200    
  9.4949998E-02	   7.189200    
  9.5024996E-02	   7.189200    
  9.5099993E-02	   7.189200    
  9.5174998E-02	   6.647500    
  9.5249996E-02	   6.647500    
  9.5324993E-02	   6.647500    
  9.5399998E-02	   7.189200    
  9.5474996E-02	   7.189200    
  9.5549993E-02	   7.189200    
  9.5624998E-02	   7.189200    
  9.5699996E-02	   7.189200    
  9.5774993E-02	   7.189200    
  9.5849998E-02	   7.189200    
  9.5924996E-02	   7.189200    
  9.5999993E-02	   7.189200    
  9.6074998E-02	   7.731000    
  9.6149996E-02	   7.731000    
  9.6224993E-02	   7.189200    
  9.6299998E-02	   7.189200    
  9.6374996E-02	   7.189200    
  9.6449994E-02	   7.731000    
  9.6524999E-02	   8.272800    
  9.6599996E-02	   8.272800    
  9.6674994E-02	   8.272800    
  9.6749999E-02	   7.731000    
  9.6824996E-02	   7.189200    
  9.6899994E-02	   7.189200    
  9.6974999E-02	   7.189200    
  9.7049996E-02	   7.189200    
  9.7124994E-02	   7.189200    
  9.7199999E-02	   7.189200    
  9.7274996E-02	   7.189200    
  9.7349994E-02	   7.731000    
  9.7424999E-02	   7.189200    
  9.7499996E-02	   7.189200    
  9.7574994E-02	   7.189200    
  9.7649992E-02	   7.189200    
  9.7724997E-02	   6.647500    
  9.7799994E-02	   6.647500    
  9.7874992E-02	   6.105700    
  9.7949997E-02	   6.105700    
  9.8024994E-02	   6.647500    
  9.8099992E-02	   6.647500    
  9.8174997E-02	   6.647500    
  9.8249994E-02	   6.647500    
  9.8324992E-02	   6.647500    
  9.8399997E-02	   6.647500    
  9.8474994E-02	   6.647500    
  9.8549992E-02	   6.647500    
  9.8624997E-02	   6.105700    
  9.8699994E-02	   5.563900    
  9.8774992E-02	   5.563900    
  9.8849997E-02	   5.022200    
  9.8924994E-02	   4.480400    
  9.8999992E-02	   4.480400    
  9.9074997E-02	   4.480400    
  9.9149995E-02	   5.022200    
  9.9224992E-02	   5.022200    
  9.9299997E-02	   5.022200    
  9.9374995E-02	   5.022200    
  9.9449992E-02	   5.022200    
  9.9524997E-02	   5.022200    
  9.9599995E-02	   5.022200    
  9.9674992E-02	   5.022200    
  9.9749997E-02	   5.022200    
  9.9824995E-02	   4.480400    
  9.9899992E-02	   4.480400    
  9.9974997E-02	   4.480400    
  0.1000500    	   4.480400    
  0.1001250    	   4.480400    
  0.1002000    	   4.480400    
  0.1002750    	   4.480400    
  0.1003500    	   4.480400    
  0.1004250    	   4.480400    
  0.1005000    	   4.480400    
  0.1005750    	   4.480400    
  0.1006500    	   4.480400    
  0.1007250    	   4.480400    
  0.1008000    	   4.480400    
  0.1008750    	   4.480400    
  0.1009500    	   4.480400    
  0.1010250    	   4.480400    
  0.1011000    	   4.480400    
  0.1011750    	   4.480400    
  0.1012500    	   4.480400    
  0.1013250    	   3.938600    
  0.1014000    	   3.938600    
  0.1014750    	   4.480400    
  0.1015500    	   4.480400    
  0.1016250    	   4.480400    
  0.1017000    	   4.480400    
  0.1017750    	   4.480400    
  0.1018500    	   4.480400    
  0.1019250    	   4.480400    
  0.1020000    	   5.022200    
  0.1020750    	   5.022200    
  0.1021500    	   5.022200    
  0.1022250    	   4.480400    
  0.1023000    	   4.480400    
  0.1023750    	   4.480400    
  0.1024500    	   4.480400    
  0.1025250    	   4.480400    
  0.1026000    	   4.480400    
  0.1026750    	   4.480400    
  0.1027500    	   4.480400    
  0.1028250    	   5.022200    
  0.1029000    	   5.022200    
  0.1029750    	   5.563900    
  0.1030500    	   6.105700    
  0.1031250    	   5.563900    
  0.1032000    	   5.022200    
  0.1032750    	   4.480400    
  0.1033500    	   4.480400    
  0.1034250    	   4.480400    
  0.1035000    	   5.022200    
  0.1035750    	   5.022200    
  0.1036500    	   5.022200    
  0.1037250    	   5.022200    
  0.1038000    	   4.480400    
  0.1038750    	   4.480400    
  0.1039500    	   4.480400    
  0.1040250    	   4.480400    
  0.1041000    	   4.480400    
  0.1041750    	   4.480400    
  0.1042500    	   4.480400    
  0.1043250    	   4.480400    
  0.1044000    	   4.480400    
  0.1044750    	   4.480400    
  0.1045500    	   4.480400    
  0.1046250    	   4.480400    
  0.1047000    	   4.480400    
  0.1047750    	   4.480400    
  0.1048500    	   4.480400    
  0.1049250    	   4.480400    
  0.1050000    	   4.480400    
  0.1050750    	   4.480400    
  0.1051500    	   4.480400    
  0.1052250    	   4.480400    
  0.1053000    	   4.480400    
  0.1053750    	   4.480400    
  0.1054500    	   4.480400    
  0.1055250    	   4.480400    
  0.1056000    	   4.480400    
  0.1056750    	   4.480400    
  0.1057500    	   4.480400    
  0.1058250    	   4.480400    
  0.1059000    	   4.480400    
  0.1059750    	   4.480400    
  0.1060500    	   4.480400    
  0.1061250    	   4.480400    
  0.1062000    	   4.480400    
  0.1062750    	   4.480400    
  0.1063500    	   4.480400    
  0.1064250    	   4.480400    
  0.1065000    	   4.480400    
  0.1065750    	   3.938600    
  0.1066500    	   3.938600    
  0.1067250    	   3.938600    
  0.1068000    	   3.396900    
  0.1068750    	   3.938600    
  0.1069500    	   3.938600    
  0.1070250    	   3.938600    
  0.1071000    	   3.938600    
  0.1071750    	   4.480400    
  0.1072500    	   4.480400    
  0.1073250    	   4.480400    
  0.1074000    	   3.938600    
  0.1074750    	   3.938600    
  0.1075500    	   3.396900    
  0.1076250    	   3.396900    
  0.1077000    	   3.938600    
  0.1077750    	   3.938600    
  0.1078500    	   3.938600    
  0.1079250    	   3.938600    
  0.1080000    	   3.938600    
  0.1080750    	   3.938600    
  0.1081500    	   3.938600    
  0.1082250    	   3.938600    
  0.1083000    	   3.938600    
  0.1083750    	   3.396900    
  0.1084500    	   2.855100    
  0.1085250    	   2.855100    
  0.1086000    	   2.855100    
  0.1086750    	   2.855100    
  0.1087500    	   2.855100    
  0.1088250    	   3.396900    
  0.1089000    	   3.396900    
  0.1089750    	   3.396900    
  0.1090500    	   3.396900    
  0.1091250    	   3.396900    
  0.1092000    	   3.938600    
  0.1092750    	   3.396900    
  0.1093500    	   3.938600    
  0.1094250    	   3.938600    
  0.1095000    	   3.938600    
  0.1095750    	   3.938600    
  0.1096500    	   3.938600    
  0.1097250    	   4.480400    
  0.1098000    	   3.938600    
  0.1098750    	   3.938600    
  0.1099500    	   3.938600    
  0.1100250    	   3.938600    
  0.1101000    	   3.938600    
  0.1101750    	   3.938600    
  0.1102500    	   4.480400    
  0.1103250    	   4.480400    
  0.1104000    	   4.480400    
  0.1104750    	   4.480400    
  0.1105500    	   4.480400    
  0.1106250    	   4.480400    
  0.1107000    	   4.480400    
  0.1107750    	   4.480400    
  0.1108500    	   4.480400    
  0.1109250    	   4.480400    
  0.1110000    	   3.938600    
  0.1110750    	   3.938600    
  0.1111500    	   3.938600    
  0.1112250    	   4.480400    
  0.1113000    	   4.480400    
  0.1113750    	   4.480400    
  0.1114500    	   4.480400    
  0.1115250    	   4.480400    
  0.1116000    	   4.480400    
  0.1116750    	   5.022200    
  0.1117500    	   5.022200    
  0.1118250    	   5.022200    
  0.1119000    	   5.022200    
  0.1119750    	   4.480400    
  0.1120500    	   4.480400    
  0.1121250    	   4.480400    
  0.1122000    	   4.480400    
  0.1122750    	   5.022200    
  0.1123500    	   5.022200    
  0.1124250    	   5.022200    
  0.1125000    	   5.022200    
  0.1125750    	   5.022200    
  0.1126500    	   4.480400    
  0.1127250    	   4.480400    
  0.1128000    	   3.938600    
  0.1128750    	   3.938600    
  0.1129500    	   3.938600    
  0.1130250    	   3.938600    
  0.1131000    	   4.480400    
  0.1131750    	   4.480400    
  0.1132500    	   3.938600    
  0.1133250    	   3.938600    
  0.1134000    	   3.938600    
  0.1134750    	   4.480400    
  0.1135500    	   4.480400    
  0.1136250    	   4.480400    
  0.1137000    	   4.480400    
  0.1137750    	   4.480400    
  0.1138500    	   4.480400    
  0.1139250    	   3.938600    
  0.1140000    	   3.938600    
  0.1140750    	   3.938600    
  0.1141500    	   3.938600    
  0.1142250    	   4.480400    
  0.1143000    	   4.480400    
  0.1143750    	   4.480400    
  0.1144500    	   4.480400    
  0.1145250    	   3.938600    
  0.1146000    	   3.938600    
  0.1146750    	   3.938600    
  0.1147500    	   3.938600    
  0.1148250    	   3.938600    
  0.1149000    	   3.938600    
  0.1149750    	   3.938600    
  0.1150500    	   3.938600    
  0.1151250    	   3.938600    
  0.1152000    	   3.938600    
  0.1152750    	   3.938600    
  0.1153500    	   3.938600    
  0.1154250    	   3.938600    
  0.1155000    	   3.938600    
  0.1155750    	   3.938600    
  0.1156500    	   3.938600    
  0.1157250    	   3.938600    
  0.1158000    	   3.938600    
  0.1158750    	   3.938600    
  0.1159500    	   4.480400    
  0.1160250    	   4.480400    
  0.1161000    	   4.480400    
  0.1161750    	   4.480400    
  0.1162500    	   4.480400    
  0.1163250    	   4.480400    
  0.1164000    	   4.480400    
  0.1164750    	   4.480400    
  0.1165500    	   3.938600    
  0.1166250    	   3.938600    
  0.1167000    	   3.938600    
  0.1167750    	   3.938600    
  0.1168500    	   3.938600    
  0.1169250    	   3.938600    
  0.1170000    	   3.938600    
  0.1170750    	   3.938600    
  0.1171500    	   3.938600    
  0.1172250    	   3.938600    
  0.1173000    	   3.396900    
  0.1173750    	   3.396900    
  0.1174500    	   3.396900    
  0.1175250    	   3.938600    
  0.1176000    	   3.938600    
  0.1176750    	   3.938600    
  0.1177500    	   4.480400    
  0.1178250    	   4.480400    
  0.1179000    	   4.480400    
  0.1179750    	   4.480400    
  0.1180500    	   4.480400    
  0.1181250    	   4.480400    
  0.1182000    	   4.480400    
  0.1182750    	   4.480400    
  0.1183500    	   4.480400    
  0.1184250    	   3.938600    
  0.1185000    	   3.938600    
  0.1185750    	   3.938600    
  0.1186500    	   3.938600    
  0.1187250    	   4.480400    
  0.1188000    	   4.480400    
  0.1188750    	   4.480400    
  0.1189500    	   4.480400    
  0.1190250    	   4.480400    
  0.1191000    	   4.480400    
  0.1191750    	   4.480400    
  0.1192500    	   4.480400    
  0.1193250    	   3.938600    
  0.1194000    	   3.938600    
  0.1194750    	   3.938600    
  0.1195500    	   3.938600    
  0.1196250    	   3.938600    
  0.1197000    	   3.938600    
  0.1197750    	   4.480400    
  0.1198500    	   4.480400    
  0.1199250    	   4.480400    
  0.1200000    	   4.480400    
  0.1200750    	   4.480400    
  0.1201500    	   3.938600    
  0.1202250    	   3.938600    
  0.1203000    	   3.938600    
  0.1203750    	   3.938600    
  0.1204500    	   3.938600    
  0.1205250    	   3.938600    
  0.1206000    	   3.938600    
  0.1206750    	   3.938600    
  0.1207500    	   3.938600    
  0.1208250    	   3.938600    
  0.1209000    	   3.938600    
  0.1209750    	   3.938600    
  0.1210500    	   3.396900    
  0.1211250    	   3.938600    
  0.1212000    	   3.938600    
  0.1212750    	   3.938600    
  0.1213500    	   3.938600    
  0.1214250    	   3.938600    
  0.1215000    	   3.938600    
  0.1215750    	   3.938600    
  0.1216500    	   3.938600    
  0.1217250    	   4.480400    
  0.1218000    	   4.480400    
  0.1218750    	   4.480400    
  0.1219500    	   3.938600    
  0.1220250    	   3.938600    
  0.1221000    	   2.855100    
  0.1221750    	   3.396900    
  0.1222500    	   3.396900    
  0.1223250    	   3.938600    
  0.1224000    	   3.938600    
  0.1224750    	   3.938600    
  0.1225500    	   4.480400    
  0.1226250    	   4.480400    
  0.1227000    	   4.480400    
  0.1227750    	   3.938600    
  0.1228500    	   3.938600    
  0.1229250    	   3.938600    
  0.1230000    	   3.938600    
  0.1230750    	   3.396900    
  0.1231500    	   3.396900    
  0.1232250    	   3.396900    
  0.1233000    	   3.396900    
  0.1233750    	   3.396900    
  0.1234500    	   3.938600    
  0.1235250    	   3.938600    
  0.1236000    	   3.938600    
  0.1236750    	   3.396900    
  0.1237500    	   3.396900    
  0.1238250    	   3.396900    
  0.1239000    	   3.938600    
  0.1239750    	   3.938600    
  0.1240500    	   3.938600    
  0.1241250    	   3.938600    
  0.1242000    	   3.396900    
  0.1242750    	   2.855100    
  0.1243500    	   2.855100    
  0.1244250    	   3.396900    
  0.1245000    	   2.855100    
  0.1245750    	   2.855100    
  0.1246500    	   2.855100    
  0.1247250    	   2.855100    
  0.1248000    	   2.855100    
  0.1248750    	   2.855100    
  0.1249500    	   2.855100    
  0.1250250    	   2.855100    
  0.1251000    	   2.855100    
  0.1251750    	   2.855100    
  0.1252500    	   2.313300    
  0.1253250    	   2.855100    
  0.1254000    	   2.855100    
  0.1254750    	   2.855100    
  0.1255500    	   2.855100    
  0.1256250    	   2.313300    
  0.1257000    	   2.855100    
  0.1257750    	   2.313300    
  0.1258500    	   2.313300    
  0.1259250    	   2.313300    
  0.1260000    	   2.313300    
  0.1260750    	   2.313300    
  0.1261500    	   2.313300    
  0.1262250    	   2.313300    
  0.1263000    	   2.313300    
  0.1263750    	   2.313300    
  0.1264500    	   2.313300    
  0.1265250    	   2.313300    
  0.1266000    	   1.771600    
  0.1266750    	   1.771600    
  0.1267500    	   1.771600    
  0.1268250    	   1.771600    
  0.1269000    	   1.771600    
  0.1269750    	   1.771600    
  0.1270500    	   1.771600    
  0.1271250    	   1.771600    
  0.1272000    	   1.771600    
  0.1272750    	   1.229800    
  0.1273500    	   1.229800    
  0.1274250    	  0.6880500    
  0.1275000    	  0.6880500    
  0.1275750    	  0.6880500    
  0.1276500    	   1.229800    
  0.1277250    	   1.771600    
  0.1278000    	   1.771600    
  0.1278750    	   2.313300    
  0.1279500    	   2.313300    
  0.1280250    	   2.313300    
  0.1281000    	   2.313300    
  0.1281750    	   1.771600    
  0.1282500    	   1.229800    
  0.1283250    	   1.229800    
  0.1284000    	   1.229800    
  0.1284750    	   1.229800    
  0.1285500    	  0.6880500    
  0.1286250    	  0.6880500    
  0.1287000    	  0.6880500    
  0.1287750    	   1.229800    
  0.1288500    	   1.771600    
  0.1289250    	   1.771600    
  0.1290000    	   1.229800    
  0.1290750    	   1.229800    
  0.1291500    	   1.229800    
  0.1292250    	   1.229800    
  0.1293000    	   1.771600    
  0.1293750    	   1.771600    
  0.1294500    	   1.771600    
  0.1295250    	   1.771600    
  0.1296000    	   1.771600    
  0.1296750    	   2.313300    
  0.1297500    	   2.313300    
  0.1298250    	   2.313300    
  0.1299000    	   1.771600    
  0.1299750    	   1.771600    
  0.1300500    	   1.771600    
  0.1301250    	   1.229800    
  0.1302000    	   1.229800    
  0.1302750    	   1.229800    
  0.1303500    	   1.229800    
  0.1304250    	   1.771600    
  0.1305000    	   1.771600    
  0.1305750    	   1.771600    
  0.1306500    	   1.771600    
  0.1307250    	   1.771600    
  0.1308000    	   1.771600    
  0.1308750    	   1.229800    
  0.1309500    	  0.6880500    
  0.1310250    	  0.6880500    
  0.1311000    	  0.6880500    
  0.1311750    	  0.6880500    
  0.1312500    	  0.6880500    
  0.1313250    	  0.6880500    
  0.1314000    	   1.229800    
  0.1314750    	   1.771600    
  0.1315500    	   2.313300    
  0.1316250    	   2.313300    
  0.1317000    	   2.313300    
  0.1317750    	   1.771600    
  0.1318500    	   1.771600    
  0.1319250    	   1.229800    
  0.1320000    	   1.229800    
  0.1320750    	   1.229800    
  0.1321500    	  0.6880500    
  0.1322250    	  0.6880500    
  0.1323000    	  0.6880500    
  0.1323750    	   1.229800    
  0.1324500    	   1.229800    
  0.1325250    	   1.229800    
  0.1326000    	   1.771600    
  0.1326750    	   1.229800    
  0.1327500    	   1.229800    
  0.1328250    	  0.6880500    
  0.1329000    	  0.6880500    
  0.1329750    	  0.6880500    
  0.1330500    	  0.6880500    
  0.1331250    	   1.229800    
  0.1332000    	   1.229800    
  0.1332750    	   1.229800    
  0.1333500    	   1.229800    
  0.1334250    	   1.229800    
  0.1335000    	  0.6880500    
  0.1335750    	  0.6880500    
  0.1336500    	   1.229800    
  0.1337250    	  0.6880500    
  0.1338000    	  0.6880500    
  0.1338750    	  0.6880500    
  0.1339500    	   1.229800    
  0.1340250    	   1.229800    
  0.1341000    	   1.229800    
  0.1341750    	   1.771600    
  0.1342500    	   1.771600    
  0.1343250    	   1.771600    
  0.1344000    	   1.229800    
  0.1344750    	  0.6880500    
  0.1345500    	  0.6880500    
  0.1346250    	  0.1462900    
  0.1347000    	  0.1462900    
  0.1347750    	  0.1462900    
  0.1348500    	  0.1462900    
  0.1349250    	  0.1462900    
  0.1350000    	  0.6880500    
  0.1350750    	  0.6880500    
  0.1351500    	   1.229800    
  0.1352250    	  0.6880500    
  0.1353000    	  0.6880500    
  0.1353750    	  0.6880500    
  0.1354500    	  0.1462900    
  0.1355250    	  0.1462900    
  0.1356000    	  0.1462900    
  0.1356750    	  0.6880500    
  0.1357500    	  0.6880500    
  0.1358250    	  0.6880500    
  0.1359000    	  0.6880500    
  0.1359750    	  0.6880500    
  0.1360500    	  0.6880500    
  0.1361250    	  0.6880500    
  0.1362000    	   1.229800    
  0.1362750    	   1.229800    
  0.1363500    	   1.229800    
  0.1364250    	  0.6880500    
  0.1365000    	  0.6880500    
  0.1365750    	  0.6880500    
  0.1366500    	  0.1462900    
  0.1367250    	  0.6880500    
  0.1368000    	  0.1462900    
  0.1368750    	  0.1462900    
  0.1369500    	  0.1462900    
  0.1370250    	  0.1462900    
  0.1371000    	  0.1462900    
  0.1371750    	  0.1462900    
  0.1372500    	  0.1462900    
  0.1373250    	  0.1462900    
  0.1374000    	  0.1462900    
  0.1374750    	  0.1462900    
  0.1375500    	  0.6880500    
  0.1376250    	  0.6880500    
  0.1377000    	  0.6880500    
  0.1377750    	  0.6880500    
  0.1378500    	  0.6880500    
  0.1379250    	  0.6880500    
  0.1380000    	  0.6880500    
  0.1380750    	  0.6880500    
  0.1381500    	  0.6880500    
  0.1382250    	  0.6880500    
  0.1383000    	  0.1462900    
  0.1383750    	  0.1462900    
  0.1384500    	  0.1462900    
  0.1385250    	  0.1462900    
  0.1386000    	  0.1462900    
  0.1386750    	  0.1462900    
  0.1387500    	  0.1462900    
  0.1388250    	  0.1462900    
  0.1389000    	  0.1462900    
  0.1389750    	  0.1462900    
  0.1390500    	  0.1462900    
  0.1391250    	  0.1462900    
  0.1392000    	  0.1462900    
  0.1392750    	  0.1462900    
  0.1393500    	  0.1462900    
  0.1394250    	  0.1462900    
  0.1395000    	 -0.3954800    
  0.1395750    	 -0.3954800    
  0.1396500    	 -0.3954800    
  0.1397250    	  0.1462900    
  0.1398000    	  0.1462900    
  0.1398750    	  0.1462900    
  0.1399500    	  0.1462900    
  0.1400250    	  0.6880500    
  0.1401000    	  0.6880500    
  0.1401750    	  0.6880500    
  0.1402500    	  0.1462900    
  0.1403250    	  0.1462900    
  0.1404000    	  0.1462900    
  0.1404750    	  0.1462900    
  0.1405500    	  0.1462900    
  0.1406250    	  0.1462900    
  0.1407000    	  0.1462900    
  0.1407750    	  0.1462900    
  0.1408500    	  0.1462900    
  0.1409250    	  0.1462900    
  0.1410000    	  0.1462900    
  0.1410750    	  0.1462900    
  0.1411500    	  0.1462900    
  0.1412250    	  0.1462900    
  0.1413000    	  0.1462900    
  0.1413750    	 -0.3954800    
  0.1414500    	 -0.3954800    
  0.1415250    	 -0.3954800    
  0.1416000    	 -0.3954800    
  0.1416750    	 -0.3954800    
  0.1417500    	  0.1462900    
  0.1418250    	  0.1462900    
  0.1419000    	 -0.3954800    
  0.1419750    	 -0.3954800    
  0.1420500    	 -0.3954800    
  0.1421250    	 -0.3954800    
  0.1422000    	 -0.3954800    
  0.1422750    	  0.1462900    
  0.1423500    	  0.1462900    
  0.1424250    	  0.1462900    
  0.1425000    	  0.6880500    
  0.1425750    	  0.6880500    
  0.1426500    	  0.6880500    
  0.1427250    	  0.1462900    
  0.1428000    	  0.1462900    
  0.1428750    	  0.1462900    
  0.1429500    	 -0.3954800    
  0.1430250    	 -0.3954800    
  0.1431000    	 -0.9372400    
  0.1431750    	 -0.9372400    
  0.1432500    	 -0.9372400    
  0.1433250    	 -0.9372400    
  0.1434000    	 -0.9372400    
  0.1434750    	 -0.3954800    
  0.1435500    	 -0.3954800    
  0.1436250    	  0.1462900    
  0.1437000    	  0.1462900    
  0.1437750    	  0.6880500    
  0.1438500    	  0.6880500    
  0.1439250    	  0.6880500    
  0.1440000    	  0.1462900    
  0.1440750    	  0.1462900    
  0.1441500    	  0.1462900    
  0.1442250    	  0.1462900    
  0.1443000    	  0.1462900    
  0.1443750    	  0.1462900    
  0.1444500    	  0.1462900    
  0.1445250    	  0.1462900    
  0.1446000    	  0.1462900    
  0.1446750    	  0.1462900    
  0.1447500    	  0.1462900    
  0.1448250    	  0.1462900    
  0.1449000    	  0.1462900    
  0.1449750    	  0.1462900    
  0.1450500    	  0.1462900    
  0.1451250    	  0.1462900    
  0.1452000    	 -0.3954800    
  0.1452750    	 -0.3954800    
  0.1453500    	  0.1462900    
  0.1454250    	  0.1462900    
  0.1455000    	 -0.3954800    
  0.1455750    	 -0.9372400    
  0.1456500    	 -0.9372400    
  0.1457250    	 -0.9372400    
  0.1458000    	 -0.9372400    
  0.1458750    	  -1.479000    
  0.1459500    	  -1.479000    
  0.1460250    	  -1.479000    
  0.1461000    	  -1.479000    
  0.1461750    	  -1.479000    
  0.1462500    	 -0.9372400    
  0.1463250    	 -0.9372400    
  0.1464000    	 -0.9372400    
  0.1464750    	 -0.9372400    
  0.1465500    	 -0.9372400    
  0.1466250    	  -1.479000    
  0.1467000    	  -1.479000    
  0.1467750    	  -2.020800    
  0.1468500    	  -2.020800    
  0.1469250    	  -2.562500    
  0.1470000    	  -2.562500    
  0.1470750    	  -2.562500    
  0.1471500    	  -2.562500    
  0.1472250    	  -2.562500    
  0.1473000    	  -2.562500    
  0.1473750    	  -2.562500    
  0.1474500    	  -2.562500    
  0.1475250    	  -2.562500    
  0.1476000    	  -3.104300    
  0.1476750    	  -3.104300    
  0.1477500    	  -3.646100    
  0.1478250    	  -3.646100    
  0.1479000    	  -3.646100    
  0.1479750    	  -4.187800    
  0.1480500    	  -4.187800    
  0.1481250    	  -3.646100    
  0.1482000    	  -4.187800    
  0.1482750    	  -4.187800    
  0.1483500    	  -4.187800    
  0.1484250    	  -4.729600    
  0.1485000    	  -4.729600    
  0.1485750    	  -4.729600    
  0.1486500    	  -4.729600    
  0.1487250    	  -4.729600    
  0.1488000    	  -4.729600    
  0.1488750    	  -4.729600    
  0.1489500    	  -4.729600    
  0.1490250    	  -4.729600    
  0.1491000    	  -5.271400    
  0.1491750    	  -5.813100    
  0.1492500    	  -5.813100    
  0.1493250    	  -5.813100    
  0.1494000    	  -6.354900    
  0.1494750    	  -6.354900    
  0.1495500    	  -6.354900    
  0.1496250    	  -6.354900    
  0.1497000    	  -6.354900    
  0.1497750    	  -6.354900    
  0.1498500    	  -6.354900    
  0.1499250    	  -6.354900    
  0.1500000    	  -6.896700    
